Term,Adjusted P-value using selected genes (82712),Adjusted P-value using selected genes (29873),Adjusted P-value using selected genes (52382),Adjusted P-value using selected genes (19442),Adjusted P-value using selected genes (79815),Avg. adjusted P-value using selected genes,Adjusted P-value using all expressed genes
Embryonic Organ Development (GO:0048568),0.4723938841608394,0.4848180639892939,0.4870550062344269,0.4916385144455375,0.4983802275611069,0.48685713927824087,0.6593531280815934
Negative Regulation Of Amide Metabolic Process (GO:0034249),0.5242817718613412,0.5369386145735786,0.5418567468905849,0.5457860311304554,0.2917666613095122,0.4881259651530945,0.6593531280815934
Intracellular Calcium Ion Homeostasis (GO:0006874),0.6346979251991702,0.6536292721022587,0.6591420300785197,0.2493372105049229,0.2522496508683161,0.4898112177506375,0.682781275495107
Negative Regulation Of Protein Modification Process (GO:0031400),0.475258973813795,0.489007518666916,0.4902388170640772,0.4949199516730272,0.5021539914849203,0.49031585054054716,0.6593531280815934
Recombinational Repair (GO:0000725),0.5287542430237885,0.5406036774623788,0.5470152476071971,0.2865641547703209,0.5545104121481376,0.4914895470023645,0.7143195289416082
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",0.5259441219854166,0.5387929791039783,0.2934096203468829,0.5472656120732659,0.552885244108566,0.49165951552362197,0.7132990019952431
Protein Targeting (GO:0006605),0.6112421073803869,0.6293882219588539,0.3523062388913629,0.2406703613834244,0.6462182504150784,0.49596503600582126,0.7233942722952652
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),0.7322518968349715,0.7523236808791162,0.4593183984070631,0.2380545074196623,0.2980013593151163,0.4959899685711859,0.6043323301873461
Regulation Of Cell Growth (GO:0001558),0.5124597954178668,0.5342941041391797,0.5409407650118524,0.3401043111383258,0.5540658006871704,0.496372955278879,0.758813930930462
Regulation Of Cytokinesis (GO:0032465),0.4827813294734129,0.4946564411572212,0.4969602233167479,0.5013228836782714,0.5070630102243708,0.4965567775700048,0.6623396613508814
Response To Type II Interferon (GO:0034341),0.4827813294734129,0.4946564411572212,0.4969602233167479,0.5013228836782714,0.5070630102243708,0.4965567775700048,0.9559668329221102
Proteolysis (GO:0006508),0.4546677618642737,0.4826266396837521,0.337006806999152,0.7144345271050535,0.5064659908326592,0.49904034529697816,0.6593531280815934
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),0.486193398015175,0.4987015710071195,0.5010204547079453,0.5054281700375335,0.5101773584827405,0.5003041904501028,0.8620904377761222
Negative Regulation Of Multicellular Organismal Process (GO:0051241),0.519336003467228,0.5394755403561516,0.5470152476071971,0.5511522412591229,0.3618124876075489,0.5037583040594498,0.7713284889808579
Modulation Of Chemical Synaptic Transmission (GO:0050804),0.5974196631795377,0.3372391834843764,0.3400227779231141,0.6252756391304065,0.631428208545837,0.5062770944526543,0.7143195289416082
Regulation Of NIK/NF-kappaB Signaling (GO:1901222),0.4928797670203396,0.5056137904679717,0.5079703745863914,0.5125187788927189,0.5167497541085645,0.5071464930151972,0.7634454701946785
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),0.4928797670203396,0.5056137904679717,0.5079703745863914,0.5125187788927189,0.5167497541085645,0.5071464930151972,0.9595287217961096
Regulation Of Cell Division (GO:0051302),0.4928797670203396,0.5056137904679717,0.5079703745863914,0.5125187788927189,0.5167497541085645,0.5071464930151972,0.8672739019841357
Vascular Transport (GO:0010232),0.4928797670203396,0.5056137904679717,0.5079703745863914,0.5125187788927189,0.5167497541085645,0.5071464930151972,0.7634454701946785
Purine Ribonucleotide Metabolic Process (GO:0009150),0.4961551027111248,0.5090004303614295,0.5113755600077287,0.5154951974869117,0.5202130013086992,0.5104478583751788,0.9608105196929864
Regulation Of RNA Splicing (GO:0043484),0.5497902637067299,0.5631911486273087,0.5698161958094121,0.2977338346649303,0.5777457086870101,0.5116554302990781,0.3663722295697449
Calcium Ion Homeostasis (GO:0055074),0.5497902637067299,0.5631911486273087,0.5698161958094121,0.5717023995503008,0.3065375693195186,0.5122075154026541,0.7233942722952652
Protein-Containing Complex Organization (GO:0043933),0.6047707723167987,0.3398575981167115,0.6287331773454197,0.6322893243666774,0.355559446527538,0.512242063734629,0.71684934294807
Cellular Response To Starvation (GO:0009267),0.326657306970052,0.6233879362507729,0.6287331773454197,0.6322893243666774,0.355559446527538,0.5133254382920921,0.8821309467893625
Transport Across Blood-Brain Barrier (GO:0150104),0.4988098930207401,0.5118105183451959,0.5152628493495299,0.5189223998156179,0.522117629852928,0.5133846580768024,0.7718204589882313
Negative Regulation Of Angiogenesis (GO:0016525),0.5025726192637707,0.5145719657714852,0.5185791953340941,0.5218015591700492,0.5254811960376443,0.5166013071154087,0.6431969561324292
Regulation Of Insulin Secretion (GO:0050796),0.5051351841244667,0.5174322053979274,0.5218506669665879,0.5251363273895547,0.5287992530179182,0.519670727379291,0.6812978376740241
Glucose Homeostasis (GO:0042593),0.5051351841244667,0.5174322053979274,0.5218506669665879,0.5251363273895547,0.5287992530179182,0.519670727379291,0.6812978376740241
Response To Calcium Ion (GO:0051592),0.5602489944886555,0.5733808963892575,0.5801045472549385,0.3031175659216544,0.5892837635831493,0.521227153527531,0.8427064628173343
Regulation Of Cell Cycle (GO:0051726),0.6243227212100334,0.4328949858955739,0.8898424891799556,0.4435901759444139,0.2245597749603881,0.523042029438073,0.6593531280815934
Positive Regulation Of DNA Repair (GO:0045739),0.5124597954178668,0.5241806902569335,0.529337955562724,0.531673412192697,0.5358126065818754,0.5266928920024193,0.6895966718948799
Cellular Response To Salt (GO:1902075),0.5660206884573866,0.5812212597799659,0.5880179278009606,0.3067836108184334,0.5961802628809003,0.5276447499475294,0.6678907590769687
Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),0.5154773436325187,0.5278376778803149,0.5330242051307765,0.535388041750047,0.5395139982835175,0.5302482533354349,0.785476538127488
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),0.5458224632948121,0.5675243078837079,0.3676014209426471,0.5797980533624253,0.5910255783622127,0.530354364769161,0.7997262927519346
Double-Strand Break Repair Via Homologous Recombination (GO:0000724),0.5699017783215307,0.5853164561077446,0.58984007337664,0.3110318459580531,0.5993041526305343,0.5310788612789006,0.7571822858119218
Positive Regulation Of MAP Kinase Activity (GO:0043406),0.5190450520874477,0.5314572859622779,0.5366726382502025,0.5385504754828941,0.5431768264113527,0.533780455638835,0.8870859985418281
Steroid Metabolic Process (GO:0008202),0.5213878653929408,0.5342941041391797,0.5397350748833328,0.5421868143912847,0.5468014352690955,0.5368810588151668,0.7929583865270291
Protein Localization To Plasma Membrane (GO:0072659),0.3493754481300854,0.3613883857688684,0.6548323484221185,0.6598337362346158,0.6650516318073297,0.5380963100726036,0.6786842505676554
Apoptotic Process (GO:0006915),0.5141034089766383,0.5362920841562694,0.5418567468905849,0.5472656120732659,0.5545104121481376,0.5388056528489792,0.881533514659131
Regulation Of Cytoskeleton Organization (GO:0051493),0.5751612938491565,0.5920688771729561,0.5966421818504815,0.6009990447307505,0.3321947927202696,0.5394132380647229,0.7690576873266995
Cellular Response To Hormone Stimulus (GO:0032870),0.5259441219854166,0.5387929791039783,0.5446325088485623,0.5472656120732659,0.552885244108566,0.5419040932239578,0.6593531280815934
Protein Localization To Cell Periphery (GO:1990778),0.3565882285390487,0.3714103241264114,0.666058056085962,0.6717756395978614,0.6768545458617049,0.5485373588421977,0.6895966718948799
Defense Response To Bacterium (GO:0042742),0.4691360723764223,0.7797689133591734,0.4915128883413858,0.4981478357666922,0.5072762108263315,0.5491683841340012,0.7143195289416082
Regulation Of Defense Response (GO:0031347),0.534857362045581,0.547391212634573,0.5544239004832935,0.5561246900935858,0.5611685193140638,0.5507931369142194,0.8998994886845089
Monoatomic Cation Transmembrane Transport (GO:0098655),0.3931019975947466,0.4138136608601591,0.6320694759154037,0.878035597801221,0.4374056129103016,0.5508852690163664,0.7546913461539784
Inorganic Cation Transmembrane Transport (GO:0098662),0.3958229912520826,0.4184677088571699,0.6363144160161782,0.8792951540236857,0.4377438296581773,0.5535288199614589,0.7571822858119218
Neuron Projection Morphogenesis (GO:0048812),0.649505479720669,0.3794192198613891,0.3811937194118361,0.679349806030548,0.6849077677778362,0.5548751985604556,0.7781508932286141
Antimicrobial Humoral Response (GO:0019730),0.5440497596896201,0.5573123919498552,0.5650126743964352,0.5662182187023083,0.5712202299392937,0.5607626549355025,0.8215894302790788
Regulation Of ERK1 And ERK2 Cascade (GO:0070372),0.5428747626623104,0.5652278335758625,0.5725095058717782,0.577035633883258,0.5873880499364906,0.56900715718594,0.8562326617290932
Inorganic Cation Import Across Plasma Membrane (GO:0098659),0.5529189385932667,0.5652278335758625,0.5724440283358311,0.574387679340715,0.5804122106317675,0.5690781380954886,0.8334577961687446
Positive Regulation Of Vasculature Development (GO:1904018),0.5547814559797196,0.5675243078837079,0.5750344217853528,0.577035633883258,0.5835866279676825,0.5715924894999441,0.8370315716745025
Positive Regulation Of Signal Transduction (GO:0009967),0.8406634901808596,0.5982188358045045,0.6053303162479728,0.4004955195400141,0.4142927319002837,0.5718001787347269,0.7832970900457916
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),0.5572233339917874,0.5703194807071365,0.5770153553992675,0.5796466690054821,0.5867272892601822,0.5741864256727711,0.8384386987403728
Regulation Of Cellular Response To Stress (GO:0080135),0.5626219647895914,0.5752666777102728,0.5820099868420964,0.5842176360622718,0.5912523778489529,0.5790737286506371,0.6678907590769687
Positive Regulation Of T Cell Activation (GO:0050870),0.5626219647895914,0.5752666777102728,0.5820099868420964,0.5842176360622718,0.5912523778489529,0.5790737286506371,0.6593531280815934
RNA Metabolic Process (GO:0016070),0.5699017783215307,0.5853164561077446,0.58984007337664,0.5940127700933263,0.5993041526305343,0.5876750461059551,0.1142407112927253
T Cell Activation (GO:0042110),0.5699017783215307,0.5853164561077446,0.58984007337664,0.5940127700933263,0.5993041526305343,0.5876750461059551,0.9297307282717192
Cytoskeleton Organization (GO:0007010),0.5699017783215307,0.5853164561077446,0.58984007337664,0.5940127700933263,0.5993041526305343,0.5876750461059551,0.8518477558627084
Negative Regulation Of Protein Metabolic Process (GO:0051248),0.6507578954836366,0.6711163087438969,0.675438657789732,0.6807302794039245,0.2628852275046383,0.5881856737851656,0.7132990019952431
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),0.5721027804178228,0.5876005851467626,0.5915644617218611,0.5958280659387531,0.6016411300500855,0.589747404655057,0.6593531280815934
Protein Deubiquitination (GO:0016579),0.5721027804178228,0.5876005851467626,0.5915644617218611,0.5958280659387531,0.6016411300500855,0.589747404655057,0.7620571176194136
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),0.5751612938491565,0.5920688771729561,0.5966421818504815,0.6009990447307505,0.6073258834254905,0.594439456205767,0.9355023275823742
Regulation Of MAP Kinase Activity (GO:0043405),0.5751612938491565,0.5920688771729561,0.5966421818504815,0.6009990447307505,0.6073258834254905,0.594439456205767,0.6895966718948799
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),0.5826271611672124,0.5982188358045045,0.6046840486650624,0.6087956376138588,0.6150616581604983,0.6018774682822273,0.864839363136454
Cellular Response To Molecule Of Bacterial Origin (GO:0071219),0.5826271611672124,0.5982188358045045,0.6046840486650624,0.6087956376138588,0.6150616581604983,0.6018774682822273,0.6593531280815934
Protein Processing (GO:0016485),0.5826271611672124,0.5982188358045045,0.6046840486650624,0.6087956376138588,0.6150616581604983,0.6018774682822273,0.6980333411470989
Positive Regulation Of Angiogenesis (GO:0045766),0.5885115533216181,0.6032585624233531,0.6096691768058465,0.6147730983287615,0.6210086526224212,0.6074442087004001,0.8676156482545332
Positive Regulation Of Transferase Activity (GO:0051347),0.6435795537797578,0.6631833351182675,0.6681075349346731,0.6738553941859665,0.3913180906535961,0.6080087817344523,0.6593531280815934
Positive Regulation Of Multicellular Organismal Process (GO:0051240),0.7488730312949646,0.5665520806095397,0.5750529802705693,0.5802066466670905,0.5937343115580399,0.6128838100800407,0.8777193249085236
Regulation Of Inflammatory Response (GO:0050727),0.8108992835427495,0.5577186261063664,0.5668129451843699,0.5702413770907019,0.5799743545906124,0.6171293173029601,0.787487611583288
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),0.5974196631795377,0.615335877022752,0.6212341442330098,0.6252756391304065,0.631428208545837,0.6181387064223086,0.6593531280815934
Cellular Response To Lipopolysaccharide (GO:0071222),0.5992565061286796,0.617845885311477,0.6237610620616082,0.6278315818033391,0.6339621112612347,0.6205314293132678,0.607438125377402
Regulation Of Response To External Stimulus (GO:0032101),0.6065243019868197,0.6252146687369124,0.6311788508695219,0.63476208958973,0.6413974836453715,0.627815478965671,0.9549498440844318
Regulation Of Cellular Component Organization (GO:0051128),0.664650820866262,0.6849460059804322,0.6899503882002511,0.4004955195400141,0.7012417194339443,0.6282568908041808,0.71684934294807
Nervous System Development (GO:0007399),0.593776376157172,0.6269464954712841,0.6345750691230561,0.6414961279682833,0.6559990571688123,0.6305586251777215,0.9297307282717192
Regulation Of DNA Repair (GO:0006282),0.6112421073803869,0.6293882219588539,0.6353820009751643,0.6402051750665616,0.6462182504150784,0.632487151159209,0.8157731006421592
Regulation Of Cell Cycle Process (GO:0010564),0.6135634393925732,0.6311304228843768,0.6371377458623646,0.6414961279682833,0.6480020902270852,0.6342659652669367,0.7234235076852584
Axonogenesis (GO:0007409),0.7354222448587684,0.4585236770262234,0.4620392051837414,0.7645954014680216,0.7701925115749976,0.6381546080223506,0.6593531280815934
Non-Membrane-Bounded Organelle Assembly (GO:0140694),0.6248028221170268,0.644340593900882,0.6510457258731907,0.6553673235098804,0.6612395882975951,0.647359210739715,0.6593531280815934
Regulation Of Protein Kinase B Signaling (GO:0051896),0.6269786906705603,0.6465428686302286,0.6532631798637117,0.6576128813795284,0.6634577270874169,0.6495710695262892,0.9938483843959902
Regulation Of Intracellular Signal Transduction (GO:1902531),0.6230569485092747,0.6512631428550909,0.6580183275771826,0.6655189951126951,0.6748211761623132,0.6545357180433113,0.8427958274969553
Negative Regulation Of Intracellular Signal Transduction (GO:1902532),0.7999462476994554,0.5394755403561516,0.822453928547557,0.5511522412591229,0.5611685193140638,0.6548392954352702,0.8370842485801423
Negative Regulation Of Wnt Signaling Pathway (GO:0030178),0.6367838509202869,0.6557367958629743,0.6612608139666083,0.666947323748823,0.6726860259190484,0.6586829620835482,0.9099402153014472
Actin Filament Organization (GO:0007015),0.6455768518469146,0.665200548810173,0.6701338525980198,0.6759118746022573,0.6815385907502126,0.6676723437215155,0.7718204589882313
Positive Regulation Of Protein Kinase Activity (GO:0045860),0.6475520978698168,0.6671949830139646,0.6721372125285429,0.6779452848929908,0.6835413533014864,0.6696741863213603,0.7723901070284632
Cellular Response To Cytokine Stimulus (GO:0071345),0.6391551601953376,0.6678298064608608,0.6734818561069501,0.6807302794039245,0.6911821165963961,0.6704758437526939,0.7053943784572405
Negative Regulation Of Cell Differentiation (GO:0045596),0.4723938841608394,0.7840347032716007,0.7892184015755286,0.7932370635517517,0.5141482526219283,0.6706064610363297,0.849660365807683
Cellular Response To Growth Factor Stimulus (GO:0071363),0.6689020324587193,0.6891287837632071,0.6942016709238741,0.7001522071574346,0.7054603728702274,0.6915690134346925,0.9355023275823742
Regulation Of Cell Differentiation (GO:0045595),0.7427100501834685,0.7633428553073354,0.7670786270828835,0.772517648141895,0.486453858190743,0.7064206077812651,0.6895966718948799
Metal Ion Transport (GO:0030001),0.7024831320341932,0.7231096354174686,0.7268510551538154,0.7322909643521263,0.7397139855002931,0.7248897544915792,0.9565378201525616
Cellular Component Assembly (GO:0022607),0.834566768047924,0.5909226832294919,0.8553517752396032,0.8582052265244491,0.6129523059135485,0.7503997517910033,0.8803565128874425
Protein Polyubiquitination (GO:0000209),0.7942245402163496,0.5328298581991321,0.8169431625758753,0.8200656717209027,0.8272666565655918,0.7582659778555703,0.6593531280815934
DNA-templated Transcription (GO:0006351),0.7522133323218907,0.7726390646501526,0.777091508951986,0.7811370320189599,0.7884387941903385,0.7743039464266654,0.8337233400108903
Organic Substance Transport (GO:0071702),0.7550165797540725,0.7753858446649351,0.7798391487382723,0.7838970659088366,0.7911327049273759,0.7770542687986984,0.978993994320687
Organelle Assembly (GO:0070925),0.8908064151485818,0.6891287837632071,0.6953351414663709,0.703646904628913,0.9147682629614828,0.7787371015937111,0.6593531280815934
Regulation Of GTPase Activity (GO:0043087),0.7763134407802481,0.794536624924517,0.7997207334824407,0.8036852104953073,0.8112478340758823,0.7971007687516791,0.9117671059066784
Cilium Organization (GO:0044782),0.7963831073162285,0.8146149845924822,0.8190288728351593,0.8221619698497822,0.8292931979787312,0.8162964265144768,0.6593531280815934
Positive Regulation Of GTPase Activity (GO:0043547),0.803414489160178,0.8213796164483309,0.8250201283343035,0.8289068528698509,0.8351063990642265,0.8227654971753781,0.9981806045883054
Cilium Assembly (GO:0060271),0.8140972622468199,0.8323767897724093,0.8359827087711028,0.8390530905360252,0.8456994564810373,0.8334418615614789,0.7293731172115524
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),0.8497025585403319,0.8677138544282679,0.8703661578008693,0.8730347833238018,0.8794840017169596,0.8680602711620462,0.7393349629765182
Positive Regulation Of Cell Differentiation (GO:0045597),0.8571342137573027,0.874696961520476,0.8773068903510527,0.8791364877115041,0.8861077396641727,0.8748764586009017,0.864839363136454
Protein Modification Process (GO:0036211),0.9923007153477637,0.9650135570952044,0.966066193337364,0.7796357452034228,0.9080116845176832,0.9222055791002877,0.7945316020279338
Organelle Organization (GO:0006996),0.9444190868951994,0.9543946756696848,0.9553816295457042,0.9563791359850936,0.8307997778198212,0.9282748611831005,0.7881483992486037
Phosphorylation (GO:0016310),0.947725901057619,0.9572549268535564,0.9581973025821094,0.8303328856076756,0.9626343081942216,0.9312290648590362,0.71684934294807
Protein Ubiquitination (GO:0016567),0.9486012806188164,0.9579721285917158,0.958900339057086,0.9606675284539516,0.9632362206028016,0.9578754994648744,0.8944099173311875
