Term,Adjusted P-value using selected genes (82712),Adjusted P-value using selected genes (29873),Adjusted P-value using selected genes (52382),Adjusted P-value using selected genes (19442),Adjusted P-value using selected genes (79815),Avg. adjusted P-value using selected genes,Adjusted P-value using all expressed genes
Negative Regulation Of Neural Precursor Cell Proliferation (GO:2000178),0.2660063474102529,0.2586020164658617,0.3062119912998911,0.272150762324842,0.270933788595159,0.27478098121920136,0.1485276808001292
Hepoxilin Biosynthetic Process (GO:0051122),0.2660063474102529,0.2586020164658617,0.3062119912998911,0.272150762324842,0.270933788595159,0.27478098121920136,0.9999975905668662
Cytochrome Complex Assembly (GO:0017004),0.2660063474102529,0.2586020164658617,0.3062119912998911,0.272150762324842,0.270933788595159,0.27478098121920136,0.1485276808001292
Postsynapse Organization (GO:0099173),0.2660063474102529,0.2586020164658617,0.3062119912998911,0.272150762324842,0.270933788595159,0.27478098121920136,0.7775950310171005
Positive Regulation Of Membrane Potential (GO:0045838),0.2660063474102529,0.2586020164658617,0.3062119912998911,0.272150762324842,0.270933788595159,0.27478098121920136,0.7775950310171005
Positive Regulation Of Astrocyte Differentiation (GO:0048711),0.2660063474102529,0.2586020164658617,0.3062119912998911,0.272150762324842,0.270933788595159,0.27478098121920136,0.7775950310171005
Anterograde Axonal Protein Transport (GO:0099641),0.2660063474102529,0.2586020164658617,0.3062119912998911,0.272150762324842,0.270933788595159,0.27478098121920136,0.4368091315278222
Regulation Of Protein Localization To Nucleolus (GO:1904749),0.2660063474102529,0.2586020164658617,0.3062119912998911,0.272150762324842,0.270933788595159,0.27478098121920136,0.4368091315278222
Protein Localization To Presynapse (GO:1905383),0.2660063474102529,0.2586020164658617,0.3062119912998911,0.272150762324842,0.270933788595159,0.27478098121920136,0.4368091315278222
Response To Hydroperoxide (GO:0033194),0.2660063474102529,0.2586020164658617,0.3062119912998911,0.272150762324842,0.270933788595159,0.27478098121920136,0.7775950310171005
Negative Regulation Of Locomotion (GO:0040013),0.3124029748213394,0.3043948605558224,0.352173946624612,0.3244348193962048,0.0804990968195714,0.27478113964351,0.2951791896743549
Aspartate Family Amino Acid Metabolic Process (GO:0009066),0.3124029748213394,0.3043948605558224,0.352173946624612,0.3244348193962048,0.0804990968195714,0.27478113964351,0.1283070905260715
Negative Regulation Of Endothelial Cell Migration (GO:0010596),0.2660063474102529,0.2586020164658617,0.3137720815926903,0.272150762324842,0.270933788595159,0.2762929992777612,0.2058458542056212
Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649),0.2660063474102529,0.2586020164658617,0.3137720815926903,0.272150762324842,0.270933788595159,0.2762929992777612,0.4604329016727319
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),0.1741523177327832,0.3159448439624069,0.3739851113743372,0.1870378630635749,0.3379405342426111,0.27781213407514266,0.71048498531731
Response To cAMP (GO:0051591),0.2663995967014778,0.2586020164658617,0.3137720815926903,0.2778419627895021,0.2730499195280258,0.2779331154155115,0.9999975905668662
Negative Regulation Of Transport (GO:0051051),0.2721745155370648,0.2601964621920627,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27943273455484,0.2499425415592895
Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062),0.2721745155370648,0.2601964621920627,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27943273455484,0.9999975905668662
Nuclear Transport (GO:0051169),0.2721745155370648,0.2601964621920627,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27943273455484,0.0021988362369341
Endosome To Pigment Granule Transport (GO:0043485),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.1112910204210404
Regulation Of Lysosomal Protein Catabolic Process (GO:1905165),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.6717233541232421
Ubiquitin-Dependent Protein Catabolic Process Via The C-end Degron Rule Pathway (GO:0140627),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.3366975012175324
T Cell Mediated Cytotoxicity (GO:0001913),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
Glycerol Transmembrane Transport (GO:0015793),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
Positive Regulation Of Blood Pressure (GO:0045777),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
Response To Vitamin D (GO:0033280),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
Response To Vitamin (GO:0033273),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
Nucleic Acid Transport (GO:0050657),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
Alcohol Catabolic Process (GO:0046164),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
Positive Regulation Of Mast Cell Degranulation (GO:0043306),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.6717233541232421
Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.3366975012175324
Response To Leptin (GO:0044321),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.3366975012175324
Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045199),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.6717233541232421
Basic Amino Acid Transmembrane Transport (GO:1990822),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.6717233541232421
Negative Regulation Of Protein Import Into Nucleus (GO:0042308),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.1112910204210404
Endosome To Melanosome Transport (GO:0035646),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.1112910204210404
UDP-N-acetylglucosamine Biosynthetic Process (GO:0006048),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.1112910204210404
Acid Secretion (GO:0046717),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
Angiotensin Maturation (GO:0002003),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
AMP Biosynthetic Process (GO:0006167),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.6717233541232421
Glucosamine-Containing Compound Catabolic Process (GO:1901072),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
Regulation Of Angiotensin Levels In Blood (GO:0002002),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
"Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)",0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.3366975012175324
Mitochondrial Fragmentation Involved In Apoptotic Process (GO:0043653),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.3366975012175324
Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.3366975012175324
Positive Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903589),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.3366975012175324
Regulation Of Sterol Biosynthetic Process (GO:0106118),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.3366975012175324
Maintenance Of Apical/Basal Cell Polarity (GO:0035090),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.6717233541232421
L-arginine Transmembrane Transport (GO:1903826),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.6717233541232421
Negative Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002701),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9999975905668662
Cellular Response To Muramyl Dipeptide (GO:0071225),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9369591190932004
Regulation Of Dendritic Spine Maintenance (GO:1902950),0.2721745155370648,0.2612766391530985,0.3137720815926903,0.2779706939243566,0.2730499195280258,0.27964876994704724,0.9369591190932004
Negative Regulation Of Protein Modification Process (GO:0031400),0.1255948882364044,0.2586020164658617,0.3137720815926903,0.272150762324842,0.4298339676831378,0.2799907432605872,0.0021495922352681
Cortical Cytoskeleton Organization (GO:0030865),0.2209971252515251,0.2127729987793725,0.2814831662272286,0.4531256954139637,0.2324165939785187,0.2801591159301217,0.1275023581178121
Regulation Of Cellular Component Organization (GO:0051128),0.229942864422207,0.2936298037158998,0.3787297323217802,0.2515515007536736,0.2481531817328779,0.2804014165892877,0.0006662276401749724
Sodium Ion Transmembrane Transport (GO:0035725),0.2721745155370648,0.2601964621920627,0.3220808121654139,0.2779706939243566,0.2730499195280258,0.28109448066938475,0.9999975905668662
Cyclic-Nucleotide-Mediated Signaling (GO:0019935),0.2721745155370648,0.2612766391530985,0.3220808121654139,0.2779706939243566,0.2730499195280258,0.28131051606159196,0.9999975905668662
Positive Regulation Of Catalytic Activity (GO:0043085),0.2721745155370648,0.2612766391530985,0.3220808121654139,0.2779706939243566,0.2730499195280258,0.28131051606159196,0.0762977958384008
Negative Regulation Of Secretion By Cell (GO:1903531),0.2721745155370648,0.2612766391530985,0.3220808121654139,0.2779706939243566,0.2730499195280258,0.28131051606159196,0.9999975905668662
Water-Soluble Vitamin Metabolic Process (GO:0006767),0.2721745155370648,0.2612766391530985,0.3220808121654139,0.2779706939243566,0.2730499195280258,0.28131051606159196,0.0155270366946595
Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),0.2721745155370648,0.2612766391530985,0.3220808121654139,0.2779706939243566,0.2730499195280258,0.28131051606159196,0.0762977958384008
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),0.2847474924034427,0.2612766391530985,0.3062119912998911,0.3024305494707234,0.2522847672208826,0.28139028790960763,0.4832384398033813
Negative Regulation Of Protein Metabolic Process (GO:0051248),0.301627984685582,0.2854142451871109,0.2849877597564428,0.3124867791257766,0.2259078742992708,0.2820849286108366,0.0034765659932283
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),0.2444024045664082,0.3414858983553809,0.3062119912998911,0.2589979257632418,0.2608084982336051,0.2823813436437054,8.047186348191029e-05
Negative Regulation Of Proteolysis (GO:0045861),0.2727631109406818,0.2612766391530985,0.3220808121654139,0.2837968737384976,0.2776111659341539,0.2835057203863691,0.9999975905668662
Diacylglycerol Metabolic Process (GO:0046339),0.4083355132131677,0.1735994528105207,0.2303504893801401,0.1924172477083722,0.4156230036412761,0.2840651413506953,0.1399764642352677
Positive Regulation Of Cellular Component Biogenesis (GO:0044089),0.2934764745203327,0.2854142451871109,0.352173946624612,0.3104626745052812,0.1854135572806743,0.2853881796236022,0.0075721868984725
Glutamine Metabolic Process (GO:0006541),0.3239065546993719,0.3162450046247478,0.3624815554531542,0.3388195367210067,0.0912651893074058,0.2865435681611373,0.7272559999953662
Establishment Of Endothelial Barrier (GO:0061028),0.229942864422207,0.4358411952330872,0.2849877597564428,0.2430914399451435,0.2395014113556583,0.2866729341425078,0.0007374364703420495
Epidermis Development (GO:0008544),0.2730632635985903,0.2612766391530985,0.3280254012974909,0.2887502470092222,0.2824850901345895,0.28672012823859827,0.9999975905668662
Regulation Of Protein Transport (GO:0051223),0.229942864422207,0.2212531827479354,0.2849877597564428,0.4585497035278378,0.2395014113556583,0.2868469843620163,0.0041820996039289
Kidney Development (GO:0001822),0.2507107697696891,0.3789776181156492,0.1450279507063904,0.4056981934169505,0.2620675283378309,0.288496412069302,0.0047176108645581
Monoatomic Cation Transport (GO:0006812),0.2814612034552112,0.2651566244478756,0.3256295679018526,0.2911733364733595,0.2846906760335171,0.28962228166236315,0.9999975905668662
Positive Regulation Of Epithelial Cell Migration (GO:0010634),0.301627984685582,0.2855408568772269,0.3588918716303361,0.3124867791257766,0.193662725636325,0.29044204359104936,8.590180887378402e-05
Positive Regulation Of Epidermis Development (GO:0045684),0.2847474924034427,0.2729037015523408,0.3220808121654139,0.2911733364733595,0.2846906760335171,0.29111920372561484,0.9999975905668662
Glycosphingolipid Catabolic Process (GO:0046479),0.2847474924034427,0.2729037015523408,0.3220808121654139,0.2911733364733595,0.2846906760335171,0.29111920372561484,0.853167761408347
"Wound Healing, Spreading Of Epidermal Cells (GO:0035313)",0.2847474924034427,0.2729037015523408,0.3220808121654139,0.2911733364733595,0.2846906760335171,0.29111920372561484,0.853167761408347
Axon Regeneration (GO:0031103),0.2847474924034427,0.2729037015523408,0.3220808121654139,0.2911733364733595,0.2846906760335171,0.29111920372561484,0.5554089925266257
SNARE Complex Assembly (GO:0035493),0.2847474924034427,0.2729037015523408,0.3220808121654139,0.2911733364733595,0.2846906760335171,0.29111920372561484,0.2609540755246468
Purine Nucleobase Metabolic Process (GO:0006144),0.2847474924034427,0.2729037015523408,0.3220808121654139,0.2911733364733595,0.2846906760335171,0.29111920372561484,0.5554089925266257
Neuron Projection Regeneration (GO:0031102),0.2847474924034427,0.2729037015523408,0.3220808121654139,0.2911733364733595,0.2846906760335171,0.29111920372561484,0.853167761408347
Oligosaccharide Catabolic Process (GO:0009313),0.2847474924034427,0.2729037015523408,0.3220808121654139,0.2911733364733595,0.2846906760335171,0.29111920372561484,0.853167761408347
Ornithine Metabolic Process (GO:0006591),0.2847474924034427,0.2729037015523408,0.3220808121654139,0.2911733364733595,0.2846906760335171,0.29111920372561484,0.853167761408347
Synaptic Vesicle Fusion To Presynaptic Active Zone Membrane (GO:0031629),0.2847474924034427,0.2729037015523408,0.3220808121654139,0.2911733364733595,0.2846906760335171,0.29111920372561484,0.853167761408347
